id,Compound_CID,Data_Source,Compound,Source_Chemical_ID,Source_Chemical,Source_Chemical_URL,Source_Kind,Source_ID,Source,Source_URL,Source_Part,Taxonomy_ID,Source_Organism_ID,Source_Organism,Source_Organism_URL,Taxonomy,Evidence_IDs,Evidence_URLs,Evidence_PMIDs,Evidence_DOIs,pmcids,pclids,References
660444,442702,LOTUS - the natural products occurrence database,"7-Methoxy-9,10-dihydrophenanthrene-2,5-diol",Q27103833,"7-Methoxy-9,10-dihydrophenanthrene-2,5-diol",https://www.wikidata.org/wiki/Q27103833,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F|DOI:10.1016/J.BMCL.2010.04.054|DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/NP070423F|https://doi.org/10.1016/J.BMCL.2010.04.054|https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/NP070423F|10.1016/J.BMCL.2010.04.054|10.1021/ACS.JNATPROD.6B00252,"",2546863|3789562|31542473,"2016; 79(7):1791-1797|Hwang JS, Lee SA, Hong SS, Han XH, Lee C, Kang SJ, Lee D, Kim Y, Hong JT, Lee MK, Hwang BY. Phenanthrenes from Dendrobium nobile and their inhibition of the LPS-induced production of nitric oxide in macrophage RAW 264.7 cells. Bioorganic & Medicinal Chemistry Letters. 2010 Jun;20(12):3785–7. doi: 10.1016/j.bmcl.2010.04.054.|Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
804288,442702,Natural Product Activity and Species Source (NPASS),"7-Methoxy-9,10-dihydrophenanthrene-2,5-diol",NPC138248,Lusianthridin,https://bidd.group/NPASS/compound.php?compoundID=NPC138248,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
691926,442705,LOTUS - the natural products occurrence database,Hircinol,Q27106870,Hircinol,https://www.wikidata.org/wiki/Q27106870,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
697390,442705,Natural Product Activity and Species Source (NPASS),Hircinol,NPC105718,Hircinol,https://bidd.group/NPASS/compound.php?compoundID=NPC105718,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
729566,443023,LOTUS - the natural products occurrence database,"Syringaresinol, (+)-",Q7663351,(+)-Syringaresinol,https://www.wikidata.org/wiki/Q7663351,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1002/HLCA.200790183,https://doi.org/10.1002/HLCA.200790183,"",10.1002/HLCA.200790183,"",628589502,"Liu Q, Chen W, Tang J, Zhao W. Novel Bis(bibenzyl) and (Propylphenyl)bibenzyl Derivatives from <i>Dendrobium nobile</i>. Helvetica Chimica Acta. 2007 Sep;90(9):1745–50. doi: 10.1002/hlca.200790183."
737644,443023,Natural Product Activity and Species Source (NPASS),"Syringaresinol, (+)-",NPC141765,Syringaresinol,https://bidd.group/NPASS/compound.php?compoundID=NPC141765,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
850677,443023,Natural Product Activity and Species Source (NPASS),"Syringaresinol, (+)-",NPC141765,Syringaresinol,https://bidd.group/NPASS/compound.php?compoundID=NPC141765,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
694382,443024,Natural Product Activity and Species Source (NPASS),Acanthoside B,NPC130449,Syringaresinol-Beta-D Glucoside,https://bidd.group/NPASS/compound.php?compoundID=NPC130449,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
729892,443024,LOTUS - the natural products occurrence database,Acanthoside B,Q27103792,Acanthoside B,https://www.wikidata.org/wiki/Q27103792,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1002/HLCA.200790183,https://doi.org/10.1002/HLCA.200790183,"",10.1002/HLCA.200790183,"",628589502,"Liu Q, Chen W, Tang J, Zhao W. Novel Bis(bibenzyl) and (Propylphenyl)bibenzyl Derivatives from <i>Dendrobium nobile</i>. Helvetica Chimica Acta. 2007 Sep;90(9):1745–50. doi: 10.1002/hlca.200790183."
861011,566057,Natural Product Activity and Species Source (NPASS),"2,12-Dimethyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",NPC298346,NPC298346,https://bidd.group/NPASS/compound.php?compoundID=NPC298346,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
778632,636980,LOTUS - the natural products occurrence database,3-Methoxy-5-(2-phenylethyl)phenol,Q72465991,"Phenol, 3-methoxy-5-(2-phenylethyl)-",https://www.wikidata.org/wiki/Q72465991,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/ACS.JNATPROD.6B00252,https://doi.org/10.1021/ACS.JNATPROD.6B00252,"",10.1021/ACS.JNATPROD.6B00252,"",2546863,2016; 79(7):1791-1797
851798,636980,Natural Product Activity and Species Source (NPASS),3-Methoxy-5-(2-phenylethyl)phenol,NPC276737,3-Methoxy-5-Phenethylphenol,https://bidd.group/NPASS/compound.php?compoundID=NPC276737,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:27310249,https://www.ncbi.nlm.nih.gov/pubmed/27310249,27310249,"","","",""
748813,640646,LOTUS - the natural products occurrence database,"3,4-Dimethoxyphenanthrene-2,5-Diol",Q104971972,"3,4-Dimethoxyphenanthrene-2,5-diol",https://www.wikidata.org/wiki/Q104971972,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP070423F,https://doi.org/10.1021/NP070423F,"",10.1021/NP070423F,"",31542473,"Yang H, Sung SH, Kim YC. Antifibrotic phenanthrenes of Dendrobium nobile stems. J Nat Prod. 2007 Dec;70(12):1925–9. doi: 10.1021/np070423f. PMID: 18052323."
749229,640646,Natural Product Activity and Species Source (NPASS),"3,4-Dimethoxyphenanthrene-2,5-Diol",NPC218131,"3,4-Dimethoxyphenanthrene-2,5-Diol",https://bidd.group/NPASS/compound.php?compoundID=NPC218131,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:18052323,https://www.ncbi.nlm.nih.gov/pubmed/18052323,18052323,"","","",""
767560,667495,Natural Product Activity and Species Source (NPASS),"(2R)-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one",NPC311485,NPC311485,https://bidd.group/NPASS/compound.php?compoundID=NPC311485,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
643578,688305,Natural Product Activity and Species Source (NPASS),"2-Amino-3,5-dibromobenzaldehyde",NPC151242,NPC151242,https://bidd.group/NPASS/compound.php?compoundID=NPC151242,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
849130,1268142,Natural Product Activity and Species Source (NPASS),Nootkatone,NPC127582,Nootkatone,https://bidd.group/NPASS/compound.php?compoundID=NPC127582,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
762532,3037126,Natural Product Activity and Species Source (NPASS),Dendrobine,NPC109192,NPC109192,https://bidd.group/NPASS/compound.php?compoundID=NPC109192,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
927934,3037126,Natural Product Activity and Species Source (NPASS),Dendrobine,NPC109192,NPC109192,https://bidd.group/NPASS/compound.php?compoundID=NPC109192,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
910973,3083597,Natural Product Activity and Species Source (NPASS),Ayapin,NPC7163,Ayapin,https://bidd.group/NPASS/compound.php?compoundID=NPC7163,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
655772,3085362,Natural Product Activity and Species Source (NPASS),Gigantol,NPC116907,"3,3'-Dihydroxy-4',5-Dimethoxybibenzyl",https://bidd.group/NPASS/compound.php?compoundID=NPC116907,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
847482,3085362,LOTUS - the natural products occurrence database,Gigantol,Q83094882,Gigantol,https://www.wikidata.org/wiki/Q83094882,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1016/S0031-9422(01)00168-6|DOI:10.1002/HLCA.200790183|DOI:10.1248/CPB.56.1477|DOI:10.1021/NP060449R|DOI:10.1021/JF9603902,https://doi.org/10.1016/S0031-9422(01)00168-6|https://doi.org/10.1002/HLCA.200790183|https://doi.org/10.1248/CPB.56.1477|https://doi.org/10.1021/NP060449R|https://doi.org/10.1021/JF9603902,"",10.1016/S0031-9422(01)00168-6|10.1002/HLCA.200790183|10.1248/CPB.56.1477|10.1021/NP060449R|10.1021/JF9603902,"",3063596|5153643|26713629|628589502|714191442,"Li Y, Wang CL, Guo SX, Yang JS, Xiao PG. Two new compounds from Dendrobium candidum. Chem Pharm Bull (Tokyo). 2008 Oct;56(10):1477–9. doi: 10.1248/cpb.56.1477. PMID: 18827395.|Liu Q, Chen W, Tang J, Zhao W. Novel Bis(bibenzyl) and (Propylphenyl)bibenzyl Derivatives from <i>Dendrobium nobile</i>. Helvetica Chimica Acta. 2007 Sep;90(9):1745–50. doi: 10.1002/hlca.200790183.|Zhang X, Xu JK, Wang J, Wang NL, Kurihara H, Kitanaka S, Yao XS. Bioactive bibenzyl derivatives and fluorenones from Dendrobium nobile. J Nat Prod. 2007 Jan;70(1):24–8. doi: 10.1021/np060449r. PMID: 17253844.|Fan C, Wang W, Wang Y, Qin G, Zhao W. Chemical constituents from Dendrobium densiflorum. Phytochemistry. 2001 Aug;57(8):1255–8. doi: 10.1016/s0031-9422(01)00168-6. PMID: 11454354.|Miyazawa M, Shimamura H, Nakamura S, Kameoka H. Antimutagenic Activity of Gigantol from <i>Dendrobium nobile</i>. J. Agric. Food Chem. 1997 Aug 01;45(8):2849–53. doi: 10.1021/jf9603902."
818485,3086528,Natural Product Activity and Species Source (NPASS),Chrysotobibenzyl,NPC254625,"5-(3,4-Dimethoxyphenethyl)-1,2,3-Trimethoxybenzene",https://bidd.group/NPASS/compound.php?compoundID=NPC254625,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:17253844,https://www.ncbi.nlm.nih.gov/pubmed/17253844,17253844,"","","",""
865787,3086528,LOTUS - the natural products occurrence database,Chrysotobibenzyl,Q83014359,Chrysotobibenzyl,https://www.wikidata.org/wiki/Q83014359,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP060449R,https://doi.org/10.1021/NP060449R,"",10.1021/NP060449R,"",3063596,"Zhang X, Xu JK, Wang J, Wang NL, Kurihara H, Kitanaka S, Yao XS. Bioactive bibenzyl derivatives and fluorenones from Dendrobium nobile. J Nat Prod. 2007 Jan;70(1):24–8. doi: 10.1021/np060449r. PMID: 17253844."
941219,3086528,Natural Product Activity and Species Source (NPASS),Chrysotobibenzyl,NPC254625,"5-(3,4-Dimethoxyphenethyl)-1,2,3-Trimethoxybenzene",https://bidd.group/NPASS/compound.php?compoundID=NPC254625,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
886298,4486984,LOTUS - the natural products occurrence database,(+)-7-epi-Syringaresinol 4'-glucoside,Q105303113,(+)-7-epi-Syringaresinol 4'-glucoside,https://www.wikidata.org/wiki/Q105303113,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP0301801,https://doi.org/10.1021/NP0301801,"",10.1021/NP0301801,"",22640451,"Zhao C, Liu Q, Halaweish F, Shao B, Ye Y, Zhao W. Copacamphane, Picrotoxane, and Alloaromadendrane Sesquiterpene Glycosides and Phenolic Glycosides from <i>Dendrobium </i><i>m</i><i>oniliforme</i>. J. Nat. Prod. 2003 Aug 01;66(8):1140–3. doi: 10.1021/np0301801."
988077,5315860,Natural Product Activity and Species Source (NPASS),"Phenol, 4-[2-(3,4-dimethoxyphenyl)ethyl]-2,6-dimethoxy-",NPC251855,"4-(3,4-Dimethoxyphenethyl)-2,6-Dimethoxyphenol",https://bidd.group/NPASS/compound.php?compoundID=NPC251855,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,PMID:17253844,https://www.ncbi.nlm.nih.gov/pubmed/17253844,17253844,"","","",""
1016516,5315860,Natural Product Activity and Species Source (NPASS),"Phenol, 4-[2-(3,4-dimethoxyphenyl)ethyl]-2,6-dimethoxy-",NPC251855,"4-(3,4-Dimethoxyphenethyl)-2,6-Dimethoxyphenol",https://bidd.group/NPASS/compound.php?compoundID=NPC251855,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1042682,5315860,LOTUS - the natural products occurrence database,"Phenol, 4-[2-(3,4-dimethoxyphenyl)ethyl]-2,6-dimethoxy-",Q72460848,"Phenol, 4-[2-(3,4-dimethoxyphenyl)ethyl]-2,6-dimethoxy-",https://www.wikidata.org/wiki/Q72460848,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1021/NP060449R,https://doi.org/10.1021/NP060449R,"",10.1021/NP060449R,"",3063596,"Zhang X, Xu JK, Wang J, Wang NL, Kurihara H, Kitanaka S, Yao XS. Bioactive bibenzyl derivatives and fluorenones from Dendrobium nobile. J Nat Prod. 2007 Jan;70(1):24–8. doi: 10.1021/np060449r. PMID: 17253844."
1075191,5316531,Natural Product Activity and Species Source (NPASS),"7-Hydroxy-2,12-dimethyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",NPC174885,NPC174885,https://bidd.group/NPASS/compound.php?compoundID=NPC174885,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1075192,5316531,Natural Product Activity and Species Source (NPASS),"7-Hydroxy-2,12-dimethyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",NPC174885,NPC174885,https://bidd.group/NPASS/compound.php?compoundID=NPC174885,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1136418,5316531,Natural Product Activity and Species Source (NPASS),"7-Hydroxy-2,12-dimethyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",NPC174885,NPC174885,https://bidd.group/NPASS/compound.php?compoundID=NPC174885,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1140915,5316531,LOTUS - the natural products occurrence database,"7-Hydroxy-2,12-dimethyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",Q105227150,"7-Hydroxy-2,12-dimethyl-13-propan-2-yl-10-oxa-2-azatetracyclo[5.4.1.18,11.04,12]tridecan-9-one",https://www.wikidata.org/wiki/Q105227150,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1016/S0040-4020(00)00530-5,https://doi.org/10.1016/S0040-4020(00)00530-5,"",10.1016/S0040-4020(00)00530-5,"",728231821,"Morita H, Fujiwara M, Yoshida N, Kobayashi J. New Picrotoxinin-type and Dendrobine-type Sesquiterpenoids from Dendrobium Snowflake ‘Red Star’. Tetrahedron. 2000 Aug;56(32):5801–5. doi: 10.1016/s0040-4020(00)00530-5."
997094,5316539,Natural Product Activity and Species Source (NPASS),"(1R,15R)-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",NPC282302,NPC282302,https://bidd.group/NPASS/compound.php?compoundID=NPC282302,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1140917,5316539,Natural Product Activity and Species Source (NPASS),"(1R,15R)-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",NPC282302,NPC282302,https://bidd.group/NPASS/compound.php?compoundID=NPC282302,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
998607,5318187,Natural Product Activity and Species Source (NPASS),"6-Hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",NPC170399,NPC170399,https://bidd.group/NPASS/compound.php?compoundID=NPC170399,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1103925,5318187,Natural Product Activity and Species Source (NPASS),"6-Hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",NPC170399,NPC170399,https://bidd.group/NPASS/compound.php?compoundID=NPC170399,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1150396,5318187,LOTUS - the natural products occurrence database,"6-Hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",Q105307501,"6-Hydroxy-15-methyl-16-propan-2-yl-3,14-dioxa-11-azapentacyclo[7.5.1.12,5.01,11.06,15]hexadecan-4-one",https://www.wikidata.org/wiki/Q105307501,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1016/S0040-4020(00)00530-5,https://doi.org/10.1016/S0040-4020(00)00530-5,"",10.1016/S0040-4020(00)00530-5,"",728231821,"Morita H, Fujiwara M, Yoshida N, Kobayashi J. New Picrotoxinin-type and Dendrobine-type Sesquiterpenoids from Dendrobium Snowflake ‘Red Star’. Tetrahedron. 2000 Aug;56(32):5801–5. doi: 10.1016/s0040-4020(00)00530-5."
1009349,5320179,Natural Product Activity and Species Source (NPASS),Nobilonine,NPC99816,NPC99816,https://bidd.group/NPASS/compound.php?compoundID=NPC99816,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
1156849,5320179,LOTUS - the natural products occurrence database,Nobilonine,Q105160294,"5-[(Dimethylamino)methyl]-6-methyl-11-propan-2-yl-9-oxatricyclo[6.2.1.02,6]undecane-7,10-dione",https://www.wikidata.org/wiki/Q105160294,Natural Product,"","","","",94219,Q636713,Dendrobium nobile,https://www.wikidata.org/wiki/Q636713,Dendrobium nobile,DOI:10.1016/S0040-4020(00)00530-5,https://doi.org/10.1016/S0040-4020(00)00530-5,"",10.1016/S0040-4020(00)00530-5,"",728231821,"Morita H, Fujiwara M, Yoshida N, Kobayashi J. New Picrotoxinin-type and Dendrobine-type Sesquiterpenoids from Dendrobium Snowflake ‘Red Star’. Tetrahedron. 2000 Aug;56(32):5801–5. doi: 10.1016/s0040-4020(00)00530-5."
968089,5742590,Natural Product Activity and Species Source (NPASS),Sitogluside,NPC243728,Daucosterol,https://bidd.group/NPASS/compound.php?compoundID=NPC243728,Natural Product,"","","","",94219,NPO3894,Dendrobium nobile,https://bidd.group/NPASS/organism.php?org_id=NPO3894,Dendrobium nobile,"","","","","","",""
